             num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
62,-0.990532351,-0.971740603,-0.943909571,-0.90746081,-0.862945905,-0.811037703,-0.75251961,-0.688273131,-0.619263854,-0.546526091,-0.471146428,-0.394246445,-0.316964882,-0.240439528,-0.165789127,-0.094095594,-0.026386812,0.036379705,0.093332026,0.143697657,0.1868158,0.222147833,0.249285841,0.267959057,0.27803811,0.279537013,0.272612861,0.257563229,0.234821329,0.204948982,0.16862753,0.126646827,0.079892468,0.029331488,-0.024003274,-0.079029881,-0.134634811,-0.189691006,-0.243076162,-0.293690976,-0.340477059,-0.382434221,-0.418636865,-0.448249221,-0.470539179,-0.484890491,-0.490813163,-0.487951849,-0.476092125,-0.455164534,-0.425246334,-0.386560922,-0.339474931,-0.284493045,-0.222250618,-0.153504198,-0.079120105,-6.12E-05,0.082627647,0.167836078,0.254404974,0.341144655,0.426853346,0.510335932,0.590422653,0.66598746,0.735965731,0.799371068,0.85531092,0.90300077,0.941776677,0.971105956,0.990595844,1,0.999222733,0.988320902,0.967503441,0.937128514,0.897698353,0.849851839,0.794354956,0.732089247,0.664038468,0.591273626,0.51493665,0.436222935,0.356363044,0.276603826,0.198189281,0.122341429,0.050241518,-0.016988171,-0.078301607,-0.132745136,-0.17947219,-0.217756341,-0.247002517,-0.266756181,-0.276710355
63,0.845149872,0.829594614,0.806593921,0.776540107,0.739945842,0.697435441,0.649734257,0.597656334,0.542090542,0.483985412,0.424332927,0.364151532,0.304468651,0.246302996,0.190646967,0.138449428,0.090599159,0.04790925,0.011102708,-0.019200486,-0.042494647,-0.058397783,-0.066658968,-0.067163549,-0.059936097,-0.045141037,-0.023080938,0.005807513,0.040959819,0.081692153,0.12721189,0.176630035,0.228975343,0.283209923,0.338246074,0.392964086,0.446230723,0.496918096,0.543922613,0.586183713,0.622702063,0.652556936,0.674922477,0.689082579,0.694444139,0.690548451,0.677080554,0.653876358,0.620927431,0.578383343,0.526551515,0.465894565,0.397025155,0.320698427,0.237802105,0.149344423,0.05644004,-0.039705853,-0.137814988,-0.236554783,-0.33455813,-0.430443899,-0.52283786,-0.610393681,-0.691813697,-0.765869114,-0.831419336,-0.887430115,-0.932990238,-0.967326474,-0.98981656,-1,-0.997586507,-0.982461943,-0.954691656,-0.914521143,-0.862374025,-0.798847339,-0.724704219,-0.640864049,-0.54839024,-0.448475798,-0.34242689,-0.231644653,-0.117605509,-0.001840278,0.114087604,0.228604428,0.340148799,0.447194115,0.548270611,0.641986628,0.727048795,0.802280823,0.86664061,0.919235428,0.959334934,0.98638183,1
64,-0.272482318,-0.27089706,-0.268552192,-0.265487047,-0.261753586,-0.257415988,-0.252550135,-0.247242998,-0.241591927,-0.235703837,-0.229694304,-0.223686571,-0.217810461,-0.212201206,-0.206998204,-0.20234369,-0.198381356,-0.195254894,-0.193106507,-0.192075365,-0.192296037,-0.193896902,-0.19699856,-0.201712237,-0.208138225,-0.216364354,-0.226464507,-0.238497218,-0.252504341,-0.268509827,-0.286518615,-0.306515657,-0.328465092,-0.352309582,-0.377969831,-0.405344287,-0.434309056,-0.464718024,-0.496403199,-0.529175283,-0.56282448,-0.597121529,-0.631818977,-0.666652682,-0.701343537,-0.735599415,-0.769117314,-0.801585697,-0.832687005,-0.862100326,-0.889504198,-0.914579521,-0.937012553,-0.956497969,-0.972741935,-0.985465188,-0.994406081,-0.999323551,-1,-0.99624403,-0.987893027,-0.974815535,-0.956913416,-0.93412375,-0.906420456,-0.873815606,-0.836360419,-0.794145905,-0.747303157,-0.696003262,-0.640456847,-0.580913237,-0.517659228,-0.451017488,-0.381344593,-0.309028697,-0.234486873,-0.158162132,-0.080520145,-0.002045705,0.076761052,0.155388616,0.23331825,0.31002825,0.38499829,0.457713819,0.52767044,0.594378254,0.657366118,0.716185758,0.770415723,0.819665115,0.863577071,0.901831954,0.934150222,0.960294951,0.980073971,0.993341606,1
65,0.578732428,0.588095566,0.601895741,0.619844269,0.641564075,0.66659624,0.69440799,0.724401974,0.755926689,0.788287886,0.82076075,0.852602668,0.883066356,0.911413146,0.936926193,0.958923388,0.976769761,0.98988916,0.997775017,1,0.996224408,0.986203141,0.969791135,0.946947161,0.917735914,0.882328345,0.841000226,0.794128959,0.742188663,0.685743621,0.625440174,0.561997185,0.496195228,0.428864651,0.360872726,0.293110057,0.22647649,0.161866728,0.100155894,0.042185265,-0.011251581,-0.059421993,-0.101666624,-0.13741075,-0.16617436,-0.187580822,-0.201363998,-0.207373672,-0.205579197,-0.196071289,-0.179061925,-0.154882337,-0.123979113,-0.086908466,-0.044328725,0.003008818,0.054270596,0.108552829,0.164894766,0.222292934,0.279716156,0.33612113,0.390468308,0.441737861,0.488945453,0.531157606,0.567506396,0.597203267,0.619551733,0.633958776,0.639944754,0.637151653,0.625349567,0.604441278,0.574464868,0.535594306,0.488138007,0.432535352,0.369351238,0.299268708,0.223079788,0.141674647,0.056029236,-0.032808396,-0.123732928,-0.215597497,-0.307230115,-0.397450513,-0.485087173,-0.568994276,-0.648068334,-0.721264237,-0.787610477,-0.846223332,-0.896319775,-0.937228933,-0.968401912,-0.989419837,-1
66,0.71141661,0.716667532,0.724429306,0.734566409,0.746901459,0.761217984,0.777263806,0.794754978,0.81338022,0.832805772,0.852680596,0.872641848,0.89232052,0.911347176,0.929357686,0.945998861,0.960933918,0.973847663,0.984451339,0.992487031,0.997731593,1,0.999148105,0.995074733,0.987723089,0.977081465,0.963183225,0.946106067,0.925970594,0.902938188,0.877208252,0.849014841,0.818622749,0.786323113,0.752428603,0.717268277,0.681182187,0.644515814,0.607614432,0.570817487,0.534453084,0.498832666,0.464245977,0.430956393,0.399196682,0.369165288,0.341023168,0.314891264,0.290848633,0.268931271,0.249131655,0.231399011,0.215640301,0.201721917,0.189472065,0.178683786,0.169118582,0.160510581,0.152571185,0.144994115,0.137460789,0.129645933,0.121223347,0.111871722,0.101280437,0.089155215,0.075223566,0.059239927,0.040990408,0.020297077,-0.002978301,-0.028931112,-0.057611404,-0.089022086,-0.123117854,-0.159804869,-0.198941189,-0.240337952,-0.283761303,-0.328935031,-0.375543888,-0.423237527,-0.471635022,-0.520329882,-0.5688955,-0.616890948,-0.663867034,-0.709372525,-0.752960449,-0.794194376,-0.832654576,-0.867943981,-0.899693832,-0.927568951,-0.951272537,-0.970550431,-0.985194764,-0.995046957,-1
67,0.186559545,0.194528384,0.206391204,0.22204019,0.241332778,0.264092658,0.290111032,0.319148104,0.350934798,0.385174704,0.421546234,0.459704977,0.499286247,0.539907801,0.581172721,0.622672437,0.663989872,0.704702701,0.744386682,0.78261906,0.818982007,0.853066069,0.884473616,0.912822244,0.937748116,0.95890921,0.975988457,0.988696713,0.996775579,1,0.998180646,0.99116604,0.9788444,0.961145193,0.938040353,0.909545178,0.875718853,0.836664622,0.792529568,0.743504013,0.689820534,0.631752578,0.569612703,0.503750434,0.434549757,0.362426258,0.287823932,0.211211687,0.133079557,0.053934669,-0.025703008,-0.1053051,-0.184339407,-0.262274578,-0.338584854,-0.412754816,-0.484284102,-0.552692043,-0.617522172,-0.678346563,-0.734769942,-0.78643354,-0.833018642,-0.874249784,-0.909897568,-0.939781062,-0.963769756,-0.981785039,-0.993801188,-0.999845851,-1,-0.994397371,-0.983223371,-0.966713467,-0.945151071,-0.918864929,-0.888226044,-0.853644152,-0.815563802,-0.774460051,-0.730833835,-0.685207058,-0.638117441,-0.590113192,-0.541747546,-0.493573231,-0.446136919,-0.399973723,-0.35560179,-0.31351705,-0.274188186,-0.238051863,-0.205508275,-0.176917057,-0.152593613,-0.13280588,-0.117771585,-0.107656008,-0.102570292
68,-0.847482574,-0.82443502,-0.790228795,-0.745296636,-0.690206625,-0.625654723,-0.552455623,-0.471532073,-0.383902793,-0.290669167,-0.193000891,-0.092120774,0.010711098,0.114213622,0.217101131,0.318099822,0.415963945,0.509491508,0.597539325,0.679037174,0.753000898,0.818544275,0.874889499,0.921376148,0.957468532,0.982761323,0.996983418,1,0.991812777,0.972558427,0.942505279,0.902048313,0.85170254,0.792094909,0.723954832,0.648103516,0.565442224,0.476939684,0.383618799,0.286542865,0.186801511,0.085496528,-0.016272183,-0.117420366,-0.216892678,-0.313675291,-0.406807668,-0.495393357,-0.578609676,-0.655716171,-0.726061756,-0.789090457,-0.844345717,-0.891473226,-0.930222271,-0.960445629,-0.982098032,-0.995233269,-1,-0.996636383,-0.985463618,-0.966878544,-0.941345424,-0.909387063,-0.871575421,-0.828521873,-0.78086729,-0.729272083,-0.674406391,-0.616940538,-0.55753593,-0.496836503,-0.435460854,-0.373995159,-0.312986961,-0.252939921,-0.194309562,-0.137500058,-0.082862089,-0.03069175,0.018769502,0.065333897,0.108865451,0.149277197,0.18652762,0.220616395,0.251579548,0.279484148,0.304422648,0.326507019,0.345862797,0.36262317,0.376923236,0.388894559,0.398660123,0.406329799,0.411996424,0.415732548,0.417587952
69,-0.080297263,-0.06648057,-0.045981527,-0.01906783,0.013909378,0.052520345,0.096262639,0.144568057,0.196810429,0.25231419,0.310363609,0.370212529,0.431094477,0.492233011,0.552852129,0.612186622,0.669492186,0.724055184,0.775201894,0.822307119,0.864802046,0.902181234,0.934008648,0.959922641,0.97963984,0.992957872,0.999756906,1,0.99373226,0.981078822,0.962241721,0.937495675,0.90718289,0.871706943,0.831525866,0.787144533,0.73910647,0.687985233,0.634375463,0.578883787,0.522119679,0.464686444,0.407172439,0.350142686,0.294130978,0.239632618,0.187097873,0.13692626,0.089461717,0.044988747,0.00372957,-0.034157677,-0.068579685,-0.099507652,-0.126975926,-0.151079635,-0.171971364,-0.18985694,-0.204990392,-0.217668207,-0.228222943,-0.237016349,-0.244432077,-0.250868142,-0.256729221,-0.262418957,-0.268332359,-0.274848459,-0.282323309,-0.291083468,-0.30142005,-0.313583454,-0.327778843,-0.344162452,-0.36283877,-0.383858649,-0.407218357,-0.432859596,-0.460670456,-0.490487319,-0.522097639,-0.555243573,-0.589626382,-0.624911539,-0.660734433,-0.696706595,-0.732422319,-0.767465574,-0.801417086,-0.833861473,-0.864394307,-0.892628984,-0.918203294,-0.940785564,-0.960080289,-0.975833143,-0.987835293,-0.995926933,-1
70,0.992158235,0.976579757,0.953473055,0.923146863,0.886005416,0.842542261,0.793332692,0.739024942,0.680330268,0.618012084,0.552874308,0.485749122,0.417484307,0.348930388,0.280927758,0.214294004,0.149811627,0.088216342,0.030186151,-0.023668652,-0.07281437,-0.116801575,-0.155271414,-0.187960478,-0.214704137,-0.235438314,-0.250199647,-0.259124062,-0.262443765,-0.260482715,-0.253650644,-0.242435723,-0.227395998,-0.209149721,-0.188364749,-0.165747161,-0.142029295,-0.117957378,-0.094278962,-0.071730357,-0.051024266,-0.032837816,-0.017801185,-0.006486993,0.000599361,0.00302827,0.000453251,-0.007383064,-0.020644393,-0.03939778,-0.063612149,-0.093158443,-0.127811359,-0.167252648,-0.211075929,-0.258792938,-0.309841126,-0.363592471,-0.419363372,-0.476425471,-0.534017228,-0.591356069,-0.647650907,-0.70211485,-0.75397788,-0.802499314,-0.84697984,-0.886772941,-0.921295518,-0.950037556,-0.972570664,-0.988555352,-0.997746942,-1,-0.995271226,-0.983620749,-0.965211804,-0.940308795,-0.909273771,-0.87256136,-0.830712246,-0.784345292,-0.73414841,-0.680868344,-0.625299506,-0.568272041,-0.510639318,-0.45326502,-0.397010055,-0.342719471,-0.291209607,-0.243255642,-0.19957977,-0.160840173,-0.127620951,-0.100423195,-0.079657307,-0.065636723,-0.058573106
71,-0.995307228,-0.985976861,-0.972118356,-0.953893656,-0.93151455,-0.905239217,-0.875368014,-0.842238584,-0.806220365,-0.767708584,-0.727117853,-0.684875462,-0.641414482,-0.597166809,-0.552556248,-0.507991773,-0.46386106,-0.420524417,-0.378309209,-0.337504877,-0.298358636,-0.261071922,-0.225797664,-0.192638416,-0.161645393,-0.132818431,-0.106106864,-0.081411326,-0.058586433,-0.037444314,-0.017758937,0.000728855,0.018305662,0.035279301,0.051972142,0.068714115,0.085835498,0.103659628,0.122495637,0.142631351,0.164326481,0.187806209,0.213255301,0.240812844,0.270567705,0.302554806,0.336752283,0.373079591,0.411396601,0.451503725,0.493143069,0.53600063,0.579709498,0.623854048,0.667975048,0.711575634,0.754128061,0.795081132,0.833868209,0.869915676,0.902651735,0.931515404,0.955965571,0.975489972,0.989613953,0.99790887,1,0.99557383,0.984384607,0.966260037,0.941106031,0.908910424,0.869745578,0.823769835,0.77122777,0.712449223,0.647847117,0.577914073,0.503217855,0.424395696,0.342147584,0.257228576,0.170440255,0.082621437,-0.005361753,-0.09262629,-0.178283009,-0.261447562,-0.34125142,-0.416852777,-0.487447181,-0.552277765,-0.610644917,-0.661915261,-0.705529818,-0.741011229,-0.767969945,-0.786109277,-0.795229261
72,-0.101524007,-0.085688057,-0.062215609,-0.03144005,0.006201348,0.050173501,0.099850935,0.15452646,0.21342095,0.275694108,0.340456054,0.406779561,0.473712771,0.540292211,0.605555913,0.668556459,0.728373761,0.784127398,0.834988337,0.880189863,0.919037588,0.950918378,0.975308094,0.991778034,1,0.999749919,0.990909985,0.9734693,0.947523007,0.913269968,0.871008991,0.821133718,0.764126232,0.700549489,0.631038718,0.556291903,0.477059499,0.394133556,0.308336394,0.220509023,0.131499456,0.042151118,-0.046708508,-0.134278811,-0.219796419,-0.302544838,-0.38186325,-0.457154329,-0.527890991,-0.593621981,-0.653976227,-0.708665931,-0.757488345,-0.800326247,-0.83714712,-0.868001069,-0.893017528,-0.912400831,-0.926424734,-0.935425989,-0.939797093,-0.93997833,-0.936449254,-0.929719762,-0.920320887,-0.908795486,-0.895688967,-0.8815402,-0.866872762,-0.852186654,-0.837950621,-0.824595178,-0.812506468,-0.802021019,-0.793421486,-0.786933432,-0.78272318,-0.78089676,-0.78149995,-0.784519396,-0.789884767,-0.797471903,-0.807106877,-0.818570894,-0.831605922,-0.845920948,-0.861198748,-0.877103024,-0.893285794,-0.909394895,-0.925081449,-0.940007171,-0.953851382,-0.9663176,-0.977139587,-0.986086752,-0.992968804,-0.997639585,-1
73,-0.091905675,-0.106867045,-0.128962008,-0.157780657,-0.192787332,-0.233329727,-0.278649977,-0.327897565,-0.380143817,-0.434397769,-0.489623118,-0.544756002,-0.598723303,-0.650461174,-0.698933482,-0.743149864,-0.782183092,-0.815185462,-0.84140393,-0.860193742,-0.871030322,-0.873519227,-0.867403984,-0.852571678,-0.829056189,-0.797039011,-0.756847632,-0.708951485,-0.65395553,-0.592591547,-0.525707294,-0.45425366,-0.379270052,-0.301868204,-0.223214688,-0.144512396,-0.06698128,0.008161341,0.079720578,0.146543583,0.20753863,0.261693373,0.308091979,0.345930853,0.374532696,0.393358669,0.402018439,0.400277957,0.388064814,0.365471079,0.332753565,0.290331488,0.238781562,0.178830568,0.111345515,0.037321525,-0.042132382,-0.125809384,-0.212422605,-0.300624244,-0.389025788,-0.476219013,-0.560797438,-0.641377907,-0.716621974,-0.78525674,-0.846094834,-0.898053214,-0.9401705,-0.971622555,-0.991736084,-1,-0.996074415,-0.979797066,-0.951187096,-0.910446105,-0.857956449,-0.794276804,-0.720135044,-0.636418539,-0.544162011,-0.44453312,-0.33881599,-0.228392932,-0.114724615,0.000671005,0.116240678,0.230418465,0.341648586,0.448408199,0.549229733,0.64272246,0.727592972,0.802664248,0.866893031,0.919385241,0.959409194,0.986406435,1
74,0.992949316,0.978903311,0.95797217,0.930319817,0.896162315,0.855765752,0.809443654,0.757553942,0.700495474,0.63870421,0.57264905,0.502827378,0.429760383,0.353988186,0.276064852,0.19655332,0.116020329,0.035031372,-0.045854251,-0.126088232,-0.205137864,-0.2824904,-0.357657132,-0.430177141,-0.499620689,-0.565592218,-0.627732936,-0.685722972,-0.739283078,-0.788175874,-0.832206648,-0.871223682,-0.905118149,-0.933823565,-0.957314837,-0.975606916,-0.988753088,-0.996842935,-1,-0.998379192,-0.992163971,-0.981563353,-0.96680878,-0.948150896,-0.925856266,-0.900204087,-0.871482931,-0.839987545,-0.806015766,-0.76986556,-0.731832239,-0.692205861,-0.651268851,-0.609293856,-0.566541851,-0.523260504,-0.47968281,-0.436025997,-0.392490699,-0.349260397,-0.306501114,-0.264361352,-0.222972267,-0.182448045,-0.142886477,-0.104369704,-0.066965108,-0.030726323,0.004305644,0.038101234,0.070641094,0.101914818,0.131919684,0.160659406,0.188142933,0.214383294,0.239396528,0.26320069,0.285814957,0.30725884,0.327551505,0.346711206,0.364754837,0.381697588,0.397552714,0.412331404,0.426042745,0.438693761,0.450289537,0.460833388,0.470327089,0.478771131,0.486164994,0.49250744,0.49779679,0.502031187,0.505208837,0.507328207,0.508388184
75,0.735071041,0.71343746,0.681390084,0.639405842,0.588109634,0.528265116,0.460763433,0.386610085,0.30691011,0.222851815,0.135689288,0.046723962,-0.042714502,-0.131287721,-0.217668209,-0.30055879,-0.378711557,-0.45094606,-0.516166475,-0.573377501,-0.621698744,-0.66037739,-0.68879897,-0.706496083,-0.713154937,-0.708619625,-0.692894086,-0.666141725,-0.628682708,-0.580988984,-0.52367712,-0.457499062,-0.38333097,-0.302160304,-0.215071368,-0.123229519,-0.027864307,0.069748223,0.168303769,0.266488304,0.362996604,0.4565505,0.545916593,0.629923154,0.707475985,0.777572987,0.839317255,0.89192849,0.934752591,0.967269292,0.989097747,1,0.999882314,0.988794354,0.966926259,0.934603684,0.892280893,0.840532046,0.78004082,0.711588566,0.636041179,0.554334917,0.467461396,0.37645201,0.28236202,0.186254579,0.089184933,-0.007814945,-0.103751058,-0.197681185,-0.288727586,-0.376088411,-0.459047651,-0.536983491,-0.609374942,-0.675806682,-0.735972036,-0.789674081,-0.83682488,-0.877442886,-0.911648572,-0.939658402,-0.96177726,-0.978389471,-0.989948609,-0.996966267,-1,-0.999640653,-0.996499317,-0.991194125,-0.984337149,-0.976521594,-0.968309551,-0.960220499,-0.952720761,-0.946214105,-0.941033648,-0.937435205,-0.935592195
76,0.9954669,0.986415451,0.972875252,0.954890946,0.932522503,0.90584557,0.874951895,0.839949781,0.800964564,0.758139093,0.711634171,0.661628949,0.608321233,0.551927683,0.492683869,0.430844167,0.366681467,0.300486667,0.232567943,0.163249766,0.092871671,0.021786754,-0.049640093,-0.121034217,-0.192013496,-0.262190876,-0.331177139,-0.398583876,-0.464026646,-0.527128276,-0.587522279,-0.644856342,-0.698795845,-0.749027367,-0.79526213,-0.837239326,-0.874729291,-0.907536466,-0.935502105,-0.958506672,-0.976471902,-0.989362467,-0.997187222,-1,-0.99789992,-0.991031203,-0.979582468,-0.963785508,-0.943913551,-0.920278999,-0.893230671,-0.863150576,-0.830450222,-0.795566531,-0.758957366,-0.721096747,-0.682469792,-0.643567455,-0.604881101,-0.56689702,-0.530090902,-0.49492239,-0.46182974,-0.431224688,-0.403487569,-0.378962774,-0.357954589,-0.340723487,-0.32748292,-0.318396656,-0.313576708,-0.313081881,-0.316916966,-0.32503259,-0.337325748,-0.353640994,-0.373772292,-0.397465516,-0.424421552,-0.454299988,-0.486723332,-0.521281716,-0.557538025,-0.595033384,-0.633292941,-0.671831873,-0.710161521,-0.747795602,-0.784256398,-0.819080845,-0.851826453,-0.882076961,-0.909447676,-0.933590402,-0.954197913,-0.971007903,-0.983806355,-0.992430298,-0.996769904
77,-0.93843861,-0.93229976,-0.923061358,-0.910688864,-0.895138872,-0.876361314,-0.854302123,-0.828906304,-0.800121359,-0.767900967,-0.732208879,-0.693022907,-0.650338947,-0.60417493,-0.554574627,-0.501611204,-0.445390451,-0.386053605,-0.323779685,-0.258787277,-0.191335707,-0.121725557,-0.050298474,0.022563736,0.096440764,0.170876195,0.24538063,0.319435528,0.392497703,0.464004459,0.533379277,0.60003799,0.663395372,0.722872038,0.777901565,0.827937736,0.872461776,0.9109895,0.943078241,0.968333453,0.98641488,0.997042194,1,0.99514211,0.982395028,0.961760554,0.933317465,0.897222219,0.853708661,0.803086706,0.74574,0.682122589,0.612754591,0.53821696,0.459145357,0.376223239,0.290174218,0.201753818,0.111740709,0.020927553,-0.06988842,-0.159914981,-0.248374481,-0.334513311,-0.417611096,-0.496989515,-0.572020601,-0.642134411,-0.706825954,-0.765661271,-0.818282579,-0.864412404,-0.903856634,-0.93650645,-0.962339098,-0.981417486,-0.99388861,-0.999980825,-1,-0.994324594,-0.983399738,-0.967730394,-0.947873685,-0.924430506,-0.898036536,-0.869352771,-0.839055722,-0.807827406,-0.776345284,-0.74527228,-0.715247031,-0.686874504,-0.660717118,-0.637286491,-0.617035948,-0.600353873,-0.587558023,-0.578890879,-0.574516093
78,0.995244485,0.985786022,0.971728967,0.953227919,0.930485436,0.903749041,0.873307566,0.839486903,0.802645206,0.763167641,0.72146075,0.677946523,0.633056274,0.587224407,0.540882176,0.494451532,0.448339157,0.402930766,0.358585782,0.31563245,0.274363474,0.235032238,0.197849674,0.162981822,0.130548112,0.1006204,0.073222771,0.0483321,0.025879372,0.005751726,-0.012204802,-0.028181894,-0.042404966,-0.055128661,-0.066631894,-0.077212519,-0.087181712,-0.096858166,-0.106562183,-0.116609761,-0.127306778,-0.138943359,-0.151788523,-0.166085193,-0.18204565,-0.199847512,-0.219630289,-0.241492581,-0.265489969,-0.291633615,-0.319889615,-0.350179104,-0.382379116,-0.416324185,-0.451808664,-0.488589727,-0.526391,-0.564906774,-0.60380672,-0.64274105,-0.68134602,-0.719249707,-0.756077954,-0.791460394,-0.82503646,-0.856461275,-0.885411339,-0.911589909,-0.934731998,-0.954608902,-0.971032183,-0.983857052,-0.99298508,-0.998366207,-1,-0.997936156,-0.99227422,-0.983162526,-0.970796387,-0.955415537,-0.937300883,-0.9167706,-0.894175637,-0.8698947,-0.844328786,-0.817895349,-0.791022198,-0.764141204,-0.73768193,-0.712065268,-0.687697194,-0.664962718,-0.64422015,-0.625795741,-0.609978807,-0.597017393,-0.587114554,-0.580425314,-0.577054331
79,-0.997899048,-0.993713912,-0.987477822,-0.979239858,-0.969064051,-0.957028206,-0.943222479,-0.927747719,-0.910713628,-0.892236749,-0.872438337,-0.851442154,-0.829372212,-0.806350528,-0.782494925,-0.757916918,-0.732719737,-0.706996513,-0.680828679,-0.654284606,-0.627418509,-0.600269652,-0.572861866,-0.545203388,-0.517287047,-0.489090783,-0.460578505,-0.43170127,-0.402398778,-0.372601146,-0.342230959,-0.311205527,-0.279439359,-0.246846766,-0.213344585,-0.178854954,-0.143308105,-0.106645108,-0.068820529,-0.029804951,0.010412705,0.051823085,0.09439459,0.138071889,0.182774782,0.228397447,0.274808102,0.321849093,0.369337427,0.41706574,0.464803724,0.512299975,0.559284265,0.605470213,0.650558311,0.694239291,0.736197767,0.776116125,0.813678596,0.848575459,0.880507322,0.909189403,0.93435577,0.955763458,0.973196411,0.986469179,0.99543033,0.999965492,1,0.995501094,0.986479617,0.972991194,0.955136859,0.933063108,0.906961368,0.877066884,0.843657018,0.807048988,0.767597048,0.725689163,0.681743193,0.636202645,0.589532033,0.542211916,0.494733657,0.44759399,0.401289441,0.356310699,0.313136985,0.272230517,0.234031123,0.198951086,0.167370282,0.139631682,0.116037274,0.096844454,0.08226295,0.072452306,0.067519961
80,0.988178281,0.96467882,0.929787691,0.883929325,0.82766097,0.761665422,0.686742126,0.603796787,0.513829605,0.417922324,0.317224266,0.212937525,0.106301558,-0.001422653,-0.108968627,-0.215080383,-0.318528213,-0.418123995,-0.512735856,-0.601301985,-0.682843422,-0.756475644,-0.821418815,-0.877006564,-0.922693191,-0.958059207,-0.982815165,-0.996803732,-1,-0.992510057,-0.974567842,-0.946530367,-0.908871377,-0.862173559,-0.807119434,-0.744481068,-0.675108763,-0.599918899,-0.51988111,-0.436004986,-0.349326478,-0.260894227,-0.171755981,-0.082945311,0.004531211,0.089706182,0.171662743,0.249545008,0.322567412,0.390022879,0.451289709,0.505837119,0.553229388,0.593128577,0.625295817,0.649591189,0.665972222,0.674491073,0.675290469,0.668598491,0.654722327,0.634041104,0.606997937,0.574091346,0.535866182,0.492904217,0.445814575,0.395224122,0.341768014,0.286080504,0.228786187,0.170491783,0.111778593,0.053195715,-0.004745877,-0.06157833,-0.116880931,-0.170283108,-0.221466403,-0.270165408,-0.316167702,-0.359312805,-0.399490218,-0.436636611,-0.470732245,-0.501796726,-0.529884191,-0.555078046,-0.57748537,-0.597231123,-0.614452271,-0.62929196,-0.641893863,-0.652396821,-0.660929879,-0.667607835,-0.672527375,-0.675763889,-0.677369025
81,0.989461795,0.968502354,0.937354162,0.896362324,0.845980279,0.786764171,0.719365957,0.644525344,0.563060667,0.475858825,0.383864407,0.288068169,0.189494994,0.089191513,-0.011786465,-0.112386537,-0.211572141,-0.308334695,-0.401705258,-0.490765591,-0.574658462,-0.652597073,-0.723873493,-0.787865997,-0.844045227,-0.891979108,-0.93133647,-0.961889342,-0.983513903,-0.996190109,-1,-0.995124749,-0.981840496,-0.960513049,-0.931591543,-0.895601157,-0.853135002,-0.804845307,-0.751434037,-0.693643069,-0.632244092,-0.568028342,-0.501796348,-0.434347803,-0.366471711,-0.298936939,-0.232483286,-0.167813189,-0.105584163,-0.046402064,0.009184754,0.060690333,0.107694999,0.149848234,0.186870505,0.218554064,0.244762734,0.26543071,0.280560439,0.290219619,0.294537403,0.293699893,0.287945004,0.277556809,0.262859462,0.244210816,0.221995833,0.196619917,0.168502249,0.13806927,0.105748368,0.071961898,0.037121603,0.001623518,-0.034156582,-0.06986713,-0.105184067,-0.139813471,-0.173493496,-0.205995606,-0.237125132,-0.266721151,-0.294655734,-0.320832603,-0.345185245,-0.367674546,-0.388286026,-0.407026731,-0.423921874,-0.439011314,-0.452345943,-0.463984072,-0.473987909,-0.48242019,-0.489341059,-0.494805246,-0.49885962,-0.501541164,-0.502875418
82,-0.293783005,-0.30218748,-0.314676399,-0.331109664,-0.351302556,-0.375027498,-0.402016213,-0.431962284,-0.464524071,-0.499327967,-0.535971961,-0.574029476,-0.613053442,-0.652580571,-0.692135794,-0.731236815,-0.769398741,-0.806138748,-0.840980737,-0.873459936,-0.903127408,-0.92955442,-0.952336635,-0.971098092,-0.985494923,-0.99521879,-1,-0.999610273,-0.993865134,-0.982625905,-0.965801295,-0.943348547,-0.915274152,-0.881634115,-0.842533772,-0.798127158,-0.748615931,-0.694247869,-0.635314942,-0.572150982,-0.505128977,-0.434657999,-0.361179812,-0.285165173,-0.207109873,-0.127530541,-0.046960259,0.034055979,0.114965922,0.195214788,0.274250025,0.351526057,0.426508975,0.498681138,0.567545638,0.632630584,0.693493182,0.749723561,0.800948321,0.84683377,0.887088809,0.921467471,0.949771051,0.971849845,0.987604462,0.996986703,1,0.996699417,0.987191197,0.971631883,0.950226996,0.923229301,0.89093666,0.853689514,0.811867982,0.765888634,0.716200949,0.66328349,0.607639837,0.549794298,0.490287452,0.429671553,0.368505826,0.307351719,0.246768122,0.187306622,0.129506809,0.073891694,0.020963262,-0.028801793,-0.074956116,-0.117085489,-0.154812354,-0.187799015,-0.215750505,-0.238417093,-0.255596401,-0.267135123,-0.272930327
